GeneID,GSM4462432,GSM4462433,GSM4462434,GSM4462435,GSM4462436,GSM4462437,GSM4462438,GSM4462439,GSM4462440
101245879,81.5,50.32,69.84,58.34,51,53.33,57.85,54.37,47.86
101245880,93.02,158.58,100.24,25.77,25.93,35.78,19.37,17.9,9.24
101245881,126.99,125.91,120.65,140.22,130.02,129.88,156.1,175.25,170.99
101245882,8.18,8.14,8.79,2.76,2.21,2.33,14.13,15.39,13.46
101245883,28.59,39.41,28.79,26.72,29.97,29.62,34.43,28.5,36.71
101245884,7.03,6.12,7.61,2.68,3.66,3.57,8.76,8.4,9.32
101245885,10.32,13.6,11.8,9.47,10.54,10.24,20.6,17.27,22.62
101245886,175.2,88.43,144.67,128.03,162.69,152.41,262.83,241.95,348.38
101245888,11.3,14.9,12.93,18.31,23.19,21.3,27.88,30.93,27.26
101245889,87.23,82.22,81.92,49.06,46.58,49.81,81.4,75.67,82.38
101245890,87.7,92.41,89.25,39.96,34.19,36.9,27.38,21.48,20.02
101245891,15.73,16.41,14.9,9.25,9.38,8.43,11.14,11.9,13.64
101245892,0,0,0,0.31,0.31,0.16,0.31,0.39,0.15
101245893,54.68,65.29,61.39,36.15,41,41.19,56.3,48.05,63.65
101245895,2.88,2.5,3.23,7.13,4.73,5.22,4.65,6.09,5.75
101245896,29.09,29.48,31.71,363.78,376.92,309.18,226.3,200.81,260.43
101245898,0,0,0,0.11,0.05,0,0.27,0.43,0.21
101245900,0.12,0,0.3,0.06,0.06,0,0.18,0.06,0.23
101245901,6.53,12.95,10.15,5.37,5.26,7.33,27.04,23.13,17.09
101245902,20.55,19.88,20.97,17.27,16.4,17.11,14.54,11.63,13.9
101245903,24.4,23.53,24.5,10.34,11.1,15.28,23.5,24.64,24.65
101245904,6.07,11.62,9.32,26.96,32.31,30.43,33.6,31.72,33.9
101245905,50.84,43.42,44.09,7.94,9.17,9.67,13.39,15.86,15.75
101245906,0,0,0,0,0,0,0,0,0
101245907,68.83,65.59,67.87,75.71,77.16,68.32,59.48,49.71,56.94
101245908,43.02,30.87,35.95,19.85,14.78,17.45,25.52,25.88,23.44
101245909,14.7,14.33,12.77,2.19,1.79,2.53,9.41,8.02,7.53
101245911,12.07,12.42,12.08,16.62,16.78,16.97,21.76,20.28,21.45
101245912,158.37,111.11,149.86,114.04,95.18,88.58,165.2,163.82,159.14
101245913,82.57,119.23,104.41,60.14,66.7,72.17,72.04,52.97,69.47
101245915,328.33,274.55,322.43,165.59,154.44,147.94,139.51,153.21,152.06
101245916,0.15,0.88,0.15,0.53,0.23,0.53,0,0,0
101245917,32.97,29.19,31.82,36.86,43.72,42.64,79.26,85.63,73.72
101245918,2.66,4.18,2.65,1.69,1.19,2.3,0,0,0.04
101245919,0.68,0.13,0.33,0.8,0.61,0.74,0.33,0.46,0.33
101245920,9.61,8.81,9.1,5,4.62,6.57,11.82,10.35,12.8
101245921,0,0,0,0.09,0,0,0,0,0
101245922,14.58,16.99,11,19.99,30.19,28.24,23.19,21.5,13.56
101245923,0.05,0,0,0,0,0,0,0,0
101245924,15.77,17.38,16.24,22.97,20.27,21.04,33.66,34.04,36.69
101245925,0.07,0.26,0.19,0,0,0.07,0.26,0.32,0.19
101245926,0.17,0.14,0.11,0,0,0,0.03,0,0.05
101245927,3.07,2.73,2.99,0.77,0.84,1.3,1.95,1.58,1.62
101245930,33.85,55.64,37.83,28.43,35.86,37.41,10.31,8.89,7.35
101245931,26.04,24.96,28.17,42.5,38.75,42.28,52.73,61.31,54.15
101245933,19.75,46.26,29.42,5.98,8.72,9.01,5.63,2.89,1.49
101245934,62.31,60.49,68.89,118.32,102.07,103.32,5.7,6.07,3.92
101245935,6.87,6.6,5,1.66,2.41,2.58,3.2,2.31,2.71
101245937,2.11,3.9,2.94,3.38,2.61,3.5,0.9,0.96,0.75
101245938,5.59,6.26,6.4,17.03,16.43,15,13.78,10.67,11.99
101245940,13.71,19.72,18.38,0.48,0.4,0.95,1.02,0.27,0.05
101245941,0.42,0.34,0.23,0.48,0.6,0.73,0.92,1.65,0.75
101245942,200.62,200.65,183.9,40.88,55.02,65.97,65.02,58.4,34.67
101245943,34.15,26.76,29.85,19.48,20.38,23.01,26.44,25.2,27.93
101245944,14.39,13.15,13.67,6.06,5.35,7.86,6.21,4.61,5.45
101245945,16.8,15.46,16.33,5.68,3.66,5.12,10.05,7.76,9.82
101245946,1.8,2.52,2.11,1.36,1.36,1.58,2.88,2.51,3.09
101245949,3.41,3.94,2.87,1.47,1.31,1.43,2.73,3.17,3.01
101245950,14.2,12.29,14.06,10.03,11.5,11.35,11.84,11.27,11.27
101245951,0,0.05,0.05,0,0.05,0.22,0.05,0,0
101245952,37.16,14.85,32.93,0.21,0.08,0.4,6.04,3.16,1.92
101245954,298.15,228.23,256.31,107.68,87.7,103.43,200.3,213.35,188.93
101245956,88.17,102.36,86.04,36.11,39.16,49.29,61.46,56.93,41.96
101245957,29.54,39.78,32.06,11.66,11.08,13.76,47.39,35.19,41.57
101245959,0.1,0.08,0.05,0.28,0.2,0.18,0.32,0.34,0.13
101245960,12.71,18.44,15.86,22.27,24.22,23.72,14.85,15.77,15.63
101245961,18.01,16.15,14.44,5.89,4.98,6.56,11.28,10.93,9.63
101245962,16.88,8.93,17.42,5.82,6.9,6.02,3.1,2.99,2.78
101245963,0,0.19,0.19,0.39,0,0,0.19,0.39,0.48
101245965,0.06,0,0,0,0.06,0,0.52,0.29,0.4
101245966,8.93,9.21,9.1,38.64,52.25,37.94,13.42,14.92,22.79
101245968,115.62,104.96,100.65,74.43,67.03,64.07,120.95,152.69,158.47
101245970,2.07,5.19,2.33,0.85,0.63,1.27,0.76,0.51,0.58
101245971,0.02,0.07,0,0,0,0,0,0.02,0
101245972,1.04,0.84,0.89,4.67,2.74,3.07,4.84,5.17,2.76
101245974,0,0,0,0,0.03,0,0,0,0
101245975,271.56,411.93,343.69,170.27,190.76,195.55,208.03,168.34,168.15
101245976,53.4,30.19,44.79,23.47,22.14,23.3,38.15,39.41,37.13
101245978,0,0.34,0.03,0.03,0,0.03,0.06,0.09,0.09
101245979,0.33,0.36,0.09,0.05,0.14,0,1.32,2.11,2.52
101245980,15.78,17.56,15.82,12.13,15.31,18.24,21.69,25.62,22.02
101245982,14.34,18.83,14.33,125.48,120.55,127.29,22.76,29.58,28.78
101245985,3.22,2.53,2.79,0.6,0.56,0.9,1.83,1.88,2.42
101245986,73.7,64.15,66.38,18.58,19.23,18.48,67.37,57.98,49.84
101245987,0,0.04,0,0.04,0,0.16,0.12,0,0.08
101245989,125.9,96.86,118.75,105.9,113.49,111.23,56.51,50.17,45.74
101245990,49.94,49.95,44.05,86.51,83.89,80.63,105.33,130.16,123.69
101245991,4.61,3.22,4.53,11.12,3.98,4.44,6.6,4.09,2.11
101245992,0.64,0.72,0.84,0.47,0.48,0.85,0.47,0.52,0.05
101245993,24.34,39.23,43.33,17.02,15.31,20.17,11.79,7.32,4.23
101245994,0.06,0,0,0.12,0.06,0.06,0.06,0,0
101245995,3.07,5.45,5.98,2.77,2.64,3.05,0.6,0.72,0.31
101245996,10.84,9.02,11.01,5.32,5.67,6.55,9.97,7.59,11.26
101245997,0.05,0,0.05,0.13,0,0.16,0.1,0.11,0.05
101245998,3.43,7.31,6.13,1.79,1.26,0.93,0.13,0.39,0.65
101245999,0.8,2.16,2.24,4.97,10.7,7.97,11.64,8.45,10.78
101246000,6.12,6.85,7.61,11.59,13.17,14.39,6.05,3.16,6.27
101246001,0.06,0.15,0.15,0.06,0.06,0.09,0.18,0.33,0.12
101246002,35.34,44.41,41.8,106.88,59.92,64.14,8.36,6.97,8.5
101246003,10.39,9.8,11.51,9.97,7.6,8.87,11.92,13.21,11.4
101246004,4.02,4.56,4.63,4.53,3.79,3.59,6.02,1.61,8.09
101246005,2.17,2.73,2.25,2.91,2.84,3.04,6.29,5.75,4.84
101246006,0.12,0.23,0.19,0.12,0.56,0.4,0.52,0.43,0.46
101246007,85.77,78.45,81.94,42.8,31.74,41.03,60.28,57.09,51.06
101246008,36.56,19.13,26.72,29.61,34.57,34.21,55.63,57.63,49.37
101246009,48.44,49.63,46.55,95.03,106.47,100.39,64.04,64.05,60.86
101246010,11.72,10.29,12.37,19.59,15.91,14.41,14.16,12.51,12.1
101246012,4.84,5.85,4.91,5.21,6.85,5.99,12.92,10.44,11.98
101246013,2.57,4.28,4.53,1.63,1.68,2.63,7.53,4.54,6.49
101246014,31.51,30.5,28.68,14.29,12.15,17.49,55.23,49.32,51.48
101246016,22.7,14.97,19.79,2.77,1.71,2.3,9.2,6.84,7.62
101246017,2.7,3.25,3.07,1.12,1.4,1.2,4.84,3.16,5.47
101246018,2.88,7.08,3.51,14.23,16.98,17.95,19.29,14.45,18.6
101246019,0,0,0,0.07,0,0,0.07,0.07,0
101246021,1.02,2.02,1.96,0.18,0.44,0.4,0.73,0.69,0.64
101246022,39.52,33.75,36.56,3.25,2.66,3.21,7.86,5.34,7.92
101246023,0,0,0,0.04,0,0,0.04,0,0
101246025,5.7,7.5,6.39,45.81,51.88,40.56,47.97,68.01,56.99
101246027,10.68,11.26,10.84,9.94,11.74,9.98,11.88,8.77,9.66
101246028,161.48,116.36,149.5,96.34,67.84,101.63,58.93,56.85,36.57
101246029,0.33,0.16,0.32,2.57,2.42,1.85,1.59,1.27,0.71
101246031,102.69,301.9,175.26,42.92,55.82,42.85,10.25,6.68,8.36
101246032,24.47,21.99,25.75,8.73,5.82,9.54,19.54,18.76,15.06
101246033,49.45,33.92,39.39,43.53,48.35,40.21,73.4,66.9,74.39
101246034,9.55,6.25,7.11,2.64,3.15,3.14,14.14,10.83,10.35
101246035,16.44,16.82,14.84,34.57,32.98,30.89,111.94,117.75,104.72
101246036,0.71,0.8,0.93,0.7,1.17,6.8,4.66,5.99,11.37
101246037,0,0.12,0,0,0.12,0.12,0,0.24,0
101246039,5.39,12.99,5.61,4.77,5.74,6.21,8.16,6.05,6.3
101246041,8.54,6.56,7.38,0.51,0.52,0.85,0.86,0.53,1.02
101246042,9.46,6.69,8.47,1.43,1.03,1.79,3.06,3.02,3.75
101246043,45.22,35.55,41.96,22.72,23.53,23.69,22.94,21.91,25.32
101246044,2.25,2.01,1.75,2.89,3.4,3,3.5,3.01,3.62
101246046,20.99,16.31,15.3,9,6.6,8.41,7.81,7.56,6.46
101246047,14.71,10.56,12.36,19.15,12.46,13.94,16.55,17.12,15.87
101246050,1.72,3.89,3.3,4.35,3.84,2.42,3.31,2.01,0.72
101246051,6.1,8.95,4.58,9.35,8.86,8.6,13.67,16.52,17.71
101246052,0,0,0,0,0.05,0.1,0,0,0
101246053,0,0,0,0,0,0,0,0.07,0
101246055,11.25,19.08,15.09,0.68,0.86,1.4,8.72,5.33,3.76
101246056,1.04,1.58,1.3,0.05,0.16,0.1,0.31,0.52,0.25
101246059,1.6,2.78,2.93,2.58,1.48,1.89,4.71,4.52,5.89
101246061,2.25,4.86,0.7,40.52,43.79,32.94,14.01,7.83,11.28
101246062,3.9,4.91,5.44,4.78,5.36,3.95,2.66,1.9,1.72
101246063,7.55,5.15,6.99,8.83,7.4,7.98,16.14,15.56,19.15
101246064,12.2,12.52,12.11,4.88,3.94,4.76,7.4,7.85,8.78
101246065,0,0.13,0,0,0,0,0,0,0
101246066,5.26,5.81,5.11,2.16,2.25,2.16,4.01,3.81,6.53
101246067,8.08,7.55,5.7,5.6,9.15,7.1,13.88,14.56,20.51
101246068,58.77,120.52,64.59,69.79,83.29,75.74,40.03,42,56.08
101246069,1.22,2.81,1.68,14.09,10.79,11.26,10.57,8.43,11.76
101246070,1.26,1.12,1.19,0.25,0.4,0.3,0.21,0.34,0.14
101246074,13.75,14.82,15.46,15.11,17.18,17.8,19.19,17.59,21.26
101246077,83.26,77.09,85.24,66.92,73.06,71.68,71.29,71.47,81.63
101246078,13.05,13.27,16.97,34.47,37.57,32.72,62.22,59.63,72.22
101246079,23.76,37.98,32.66,2.92,4.44,4.35,4.2,1.86,1.35
101246081,6.97,5.12,6.28,2.28,1.35,1.4,4.72,3.48,4.78
101246082,25.18,13.23,22.72,1.69,1.17,1.88,13.5,14.65,15.16
101246083,15.62,17.54,14.63,5.3,2.99,9.84,4.05,2.03,1.11
101246085,38.06,23.88,33.88,21.54,17.17,19.62,15.8,16.26,14.78
101246086,15.04,10.02,12.4,5.71,3.83,4.54,13.35,14.59,13.74
101246087,7.7,8.5,5.93,80,115.1,99.42,202.7,260.62,256.61
101246088,11.33,10.34,13.94,5.23,5.3,6.62,8.43,6.68,8.87
101246089,10.07,7.56,9.83,10.89,10.54,10.79,19.39,20.32,20.16
101246090,0,0.18,0,0,0,0,1.82,0.22,2.02
101246091,94.31,94.76,85.66,21.47,16.97,26.7,54.24,66.07,56.56
101246092,1.25,2.62,1.88,50.7,67.48,62.38,7,7.38,4.62
101246093,169.43,173.82,188.69,170.94,176.84,163.61,275.36,242.11,332.94
101246094,74.86,76.08,85.07,48.06,45.73,45.55,82.14,75.81,80.66
101246095,39.81,23.19,37.13,26.33,36.53,34.93,86.06,80.99,86.96
101246096,0.07,0,0,0.71,0.39,0.46,0.13,0.06,0.19
101246097,25.71,26.83,29.6,1.38,2.19,2.75,6.15,3.39,2.04
101246098,0,0,0.04,0.25,0.59,0.5,0.41,0.21,0
101246099,69.25,66.03,61.11,33.93,27.31,34.32,29.79,32.04,26.97
101246100,0,0,0.01,0.02,0.01,0,0,0.01,0
101246102,2.09,1.23,1.56,0.65,0.37,0.31,2.33,2.28,1.01
101246103,1.52,2.42,1.67,2.07,5.68,3.9,10.05,13.59,13.24
101246104,24.03,19.73,23.09,10.95,9.38,11.59,21.33,21.44,21.26
101246105,0.91,1.11,0.64,0.32,0,0,0,0,0
101246106,0,0.13,0,0,0.07,0.1,0.03,0,0
101246107,6.35,7.36,6.21,5.49,7.81,7.58,3.64,3.84,3.34
101246108,91.39,72.6,80.17,60.05,53.78,58.72,52.91,49.17,52.65
101246110,7.1,6.12,8.59,1.96,1.49,1.32,2.53,0.87,0.72
101246111,11.56,8.7,10.48,8.09,5.67,7.1,13.6,12.64,12.31
101246112,95.98,216.15,102.84,142.33,120.17,130.32,4.12,5.43,4.46
101246113,2.1,2.08,2.19,0.74,1.44,0.79,1.51,1.21,1.99
101246116,0.15,0.07,0.22,0.14,0.04,0.18,0.6,0.5,1.29
101246118,0,0,0,0.21,0,0,0.2,0.2,0.2
101246119,0,0,0.07,0,0.07,0,0,0,0.07
101246120,17.29,16.67,17.26,6.07,5.76,7.67,11.44,7.88,7.93
101246121,46.71,39.87,47.8,34.56,36.95,36.38,45.19,46.76,46.39
101246122,0,0.07,0,0,0,0.08,0,0,0
101246124,4.64,3.83,4.44,48.29,42.77,42.5,17.08,26.04,27.14
101246125,1.81,4.39,2.17,1.93,1.48,2.5,0.41,0.49,0.14
101246126,115.72,155.68,130.67,126.44,156.63,139.27,158.55,215.09,231.09
101246129,5.69,5.51,5.44,3.56,2.83,4.23,4.06,2.45,3.5
101246130,11.87,14.43,12.66,6.12,4.64,6.2,16.63,12.94,15.21
101246131,7.77,5.19,7.79,6.61,5.62,5.8,16.48,18.49,15.22
101246132,4.55,11.95,7.57,0.26,1.85,2.62,5.36,2.89,5.41
101246133,2.44,8.16,2.9,12.38,16.04,15.93,9.87,4.74,7.58
101246134,0,0,0,0.06,0,0.06,0.3,0.12,0
101246135,4.73,9.73,6.65,66.63,77.52,67.84,33.79,34.12,47.15
101246136,5.23,5.98,5.72,17.54,19.24,21,19.19,23.59,21.16
101246137,0,0,0,0.06,0,0,0.12,0.12,0.12
101246139,224.72,132.28,184.27,57.14,48.69,60.18,43.32,45.12,42.14
101246140,19.88,28.37,24.83,17.73,19.13,24.52,45.15,35.26,33.14
101246141,18.7,16.3,17.79,14.5,18.59,17.03,12.4,13.06,12.52
101246142,17.43,19.06,19.38,59.88,64.33,52.52,46.94,44.13,47.83
101246143,0.11,1.7,0.46,0.75,0.36,0.86,0,0.04,0
101246145,22.73,21.22,21.7,8.43,8.16,11.66,26.6,26.65,24.99
101246146,0,0,0,0,0,0,0.07,0,0
101246147,21.62,17.07,21.59,32.09,29.94,29.61,28.17,21.38,26.28
101246148,67.4,79.79,72.05,26.27,25.34,35.43,85.4,58.77,35.98
101246149,0.49,0.57,0.87,16.6,28.3,22.23,22.56,29.76,24.05
101246150,25.14,17.99,23.44,27.74,21.21,22.97,26.34,27.6,26.49
101246151,59.65,72.77,74.59,80.44,68.24,84.13,35.22,31.98,40.52
101246152,0.08,0.35,0.08,0.32,0.32,0.12,0.27,0.43,0.31
101246155,17.95,14.19,16.15,4.06,4.09,4.38,11.01,9.25,11.85
101246156,0.38,2.2,1.21,0.19,0.47,0.28,1.67,1.86,1.11
101246157,3.94,11.33,4.37,14.1,12.91,12.95,6.05,4.26,4.12
101246159,25.05,23.53,24.87,25.91,24.48,22.18,23.6,18.44,21.82
101246162,8.27,7.84,10.1,5.63,5.72,5.14,8.05,7.54,7.86
101246163,8.73,10.07,9.62,11.27,13.01,15.57,16.54,23.36,18.77
101246164,13.32,18.2,15.1,20.79,23.69,21.3,27.26,28.85,30.28
101246165,3.44,5.73,3.91,13.07,17.19,16.55,12.06,11.94,15.65
101246166,11.39,7.7,8.99,8.15,9.58,8.82,11.87,11.87,11.47
101246167,6.59,6.87,7.14,2.43,2.58,2.74,6.17,3.56,4.61
101246168,30.95,28.55,33.7,26.85,30.15,28.98,36.01,34.01,39.62
101246169,10.29,7.05,8.36,8,8.4,9.28,12.29,12.08,12.21
101246170,25.21,22.78,23.29,64.32,59.51,56.25,44.73,44.86,43.88
101246171,127.24,118.42,121.84,73.26,60.54,70.53,83.62,74.62,77.35
101246172,0,0.19,0.06,1.15,0.64,0.84,0.19,0.13,0.06
101246173,26.85,23.87,26.41,20.93,18.49,20.75,31.25,28.33,30.95
101246175,18.29,8.7,16.18,11.58,11.46,11.27,42.69,51.05,48.72
101246176,35.76,67.07,47,50.9,49.03,53.18,19.62,21.13,23.47
101246177,4.34,4.9,4.97,9.8,10.49,7.83,34.66,32.5,33.91
101246178,21.41,25.3,22.02,18.63,17.42,18.61,14.7,13.37,20.24
101246179,0.57,0.11,0.22,0.22,0.45,0.23,0.44,0.44,0
101246180,0.21,0.41,0.21,0.35,1.19,0.63,1.03,0.83,1.16
101246181,0.75,1.13,0.78,1.37,1.27,1.19,1.05,0.61,0.77
101246182,0.37,0.5,0.22,0,0,0.07,0.07,0.36,0.14
101246183,2.36,4.32,2.66,8.09,8.39,9.88,3.42,2.96,3.18
101246184,20.76,18.95,21.88,24.23,25.93,23.43,17.88,17.37,18.68
101246185,0.24,0.68,0.31,0,0.39,0.23,0,0.15,0
101246186,18.52,31.14,25.06,14.94,12.56,14.04,13.26,8.95,10.59
101246187,33.01,24.32,28.29,17.07,12.64,14.69,18.1,20.75,18.51
101246188,19.05,6.75,11.93,1.82,4.14,7.37,16.62,14.85,16.95
101246189,7.52,16.12,9.7,6.15,6.22,8.6,9.66,7.9,8.49
101246190,0.1,1.83,0.1,0.34,0.2,0.1,0.19,0.05,0.43
101246191,5.71,6.64,7.13,3.38,4.85,4.74,6.06,5.61,7.5
101246193,0.02,0,0,0,0,0,0,0,0
101246195,0,0,0,0.1,0,0.3,0,0.1,0
101246196,0.28,0.37,0.38,0.27,0.05,0.22,0.48,0.27,0.11
101246197,16.79,9.75,15.38,10.66,6.76,10.46,5.04,2.55,2.45
101246198,27.41,11.91,17.68,3.51,2.62,2.93,11.19,8.79,7.53
101246199,41.14,29.51,34.03,3.56,3.49,3.8,39.8,42.26,51.06
101246200,25.55,22.02,23.2,14.71,13.28,13.37,25.74,24.4,26.18
101246201,8.77,7.41,10.07,8.6,11.57,10.75,10.66,8.71,12.48
101246202,15.51,13.73,15.82,9.75,12.37,11.46,36.99,30.95,31.29
101246203,3.29,3.42,3.71,92.41,77.32,80.52,23.87,28.63,28.74
101246204,0.79,2.71,1.64,0.43,0.78,0.87,3.75,2.65,3.07
101246206,1.15,1.42,1.35,0.61,0.24,0.99,1.17,1.14,1.07
101246207,27.12,43.38,35.51,4.92,6.06,5.74,8.73,6.57,6.34
101246209,3.62,2.63,3.76,2.96,2.17,2.41,4.56,3.01,3.91
101246210,0,0.04,0.04,0,0.04,0.04,0,0,0
101246211,7.03,4.79,6.83,6.74,4.05,4.17,6.62,6.22,5.19
101246212,57.86,97.62,76.31,4.14,3.65,4.62,0.7,1.06,0.67
101246213,0.29,0.63,0.27,0.48,0.4,0.58,0.69,0.49,0.74
101246214,0.88,1,0.54,0.64,0.29,0.55,1.11,1.14,0.9
101246216,19.51,16.85,20.41,11.06,9.23,10.69,13.53,14.48,19.84
101246217,68.65,50.58,64.63,85.32,71.76,73.71,50.21,45.86,47.27
101246218,11.41,16.41,10.79,4.78,3.65,5.68,2.95,2.36,2.37
101246222,45.84,28.18,36.9,28.6,25.89,26.9,25.52,26.43,19.49
101246223,0,0.07,0.04,0.07,0,0.03,0,0,0
101246224,5.52,5.25,6.48,0.75,0.38,1.33,2.03,2.3,2.06
101246225,0.72,0,0.23,0,0.12,0,0.12,0.35,0
101246226,45.31,53.07,48.85,6.39,5.08,4.59,8.64,11.14,10.69
101246230,68.15,77.14,84.61,70.88,74.53,66.88,67.4,64.02,65.1
101246231,5.37,5.24,4.9,1.42,1.29,1.45,5.38,3.89,5.84
101246233,54.47,53.44,50.3,23.49,23.78,21.85,41.48,36.68,36.59
101246234,29.18,19.91,31.09,7.53,5.85,6.97,24.54,19.17,16.45
101246235,5.77,13.85,8.93,23.66,28.43,26.62,8.95,8.66,6.39
101246236,44.96,33.76,40.62,15.51,11.3,13.73,22.65,18.31,13.89
101246238,23.42,35.95,29.79,95.72,112.02,94.07,84.15,78.04,90.98
101246239,0.38,0.05,0.42,0.05,0.14,0.09,0.18,0.46,0.27
101246240,3.6,3.02,3.19,0.69,0.44,1.09,2.26,2.2,2.42
101246241,0.42,0.48,0.44,0.3,0.59,0.59,3.18,1.53,2.63
101246242,84.68,94.41,77.47,33.26,33.78,37.18,33.6,32.87,35.67
101246243,12.43,14.27,14.12,48.2,59.88,46.19,26.84,30.24,27.44
101246245,27.35,20.37,31.72,1.15,1.36,1.83,4.33,2.31,2.19
101246246,12.59,13.96,13.8,31.22,33.06,31.77,31.19,29.45,32.53
101246247,0.08,0.19,0.28,0.16,0.12,0.2,0.04,0.04,0.08
101246249,48.18,51.81,58.04,9.72,10.66,12.15,5.52,4.54,3.29
101246250,8.34,5.92,9.67,9.74,13.66,13.29,7.9,5.56,8.69
101246251,45.46,30.7,42.61,30.49,23.51,25.1,30.71,27.55,31.71
101246252,0,0,0.2,0,0.07,0.13,0,0,0
101246253,0.18,0.34,0.28,0.07,0.11,0.18,0.14,0.14,0.24
101246254,10.99,10.7,11.27,8.83,10.49,9.62,14.84,12.23,14.18
101246255,3.1,15.18,6.54,142.15,177.77,153.96,6.09,7.83,7.11
101246256,143.32,157.75,148.96,160.63,190.44,178.96,124.31,129.86,130.54
101246257,22.95,69.9,39.36,8.17,7.99,10.72,5.21,2.9,3.48
101246258,0.06,0.15,0.03,0.22,0.09,0.03,0.25,0.25,0.18
101246259,0.49,1.14,0.63,0,0.05,0.39,0.24,0.19,0
101246260,13.42,11.96,12.79,17.21,17.26,19.51,16.57,20.54,19.69
101246261,35.65,33.32,34.47,28.37,31.52,28.91,38.42,40.14,34.15
101246262,2.23,4.19,3.27,3.57,6.06,5.15,0.72,0.36,0.18
101246263,0.02,0,0.04,0.02,0,0,0,0,0
101246264,3.87,2.38,5.03,7.37,7.93,5.68,10.88,9.6,12.18
101246265,0.16,0.94,0.35,0.53,0.51,0.67,1.18,1,0.41
101246267,0.17,0,0,13.45,18.87,16.09,6.78,4.22,6.3
101246269,0.08,0.1,0.05,0.05,0.03,0.04,0.14,0.1,0.13
101246270,0.34,0.82,0.44,1.28,1.57,2.91,0.11,0.22,0.16
101246271,65.82,53.23,61.43,28.33,25.41,26.83,50.02,42.23,44.11
101246272,15.98,18.52,14.64,3.71,4.15,5.36,8.3,7.63,7.37
101246273,0,0,0,0,0,0,0.03,0,0
101246274,0.15,0.07,0,0.07,0.15,0.23,0.44,0.52,0.37
101246275,0.2,0.47,0.58,5.65,3.81,5.38,4.82,8.58,7.09
101246276,2.54,2.83,2.47,1.05,0.7,1.09,2.59,1.86,1.86
101246277,76.4,77.17,71.88,261.1,267.91,249.23,187.14,221.47,204.08
101246280,2.03,1.77,1.63,383.09,523.4,503.44,152.97,290.59,309.91
101246281,0.61,0.73,1.17,1.89,2.1,2.14,1.49,2.05,0.93
101246283,40.53,46.15,31.94,17.34,15.45,20.51,16.96,17.41,12.39
101246284,0.28,0.53,0.45,1.09,5.55,4.74,1.98,0.63,1.78
101246285,0.1,0.28,0.13,0.03,0.21,0.08,0.39,0.57,0.36
101246286,79.84,97.39,86.05,52.82,55.08,58.39,39.79,31.14,33.93
101246287,9.08,4.83,6.58,1.94,2.25,3.03,4.84,5.72,5.16
101246288,0.6,0.99,0.62,1.52,0.96,0.88,3.15,1.43,3.92
101246290,0,0,0,0,0,0.11,0.11,0,0.22
101246292,11.38,12.35,11.75,5.34,7.1,6.2,16.7,16.95,17.77
101246293,21.09,23.64,26.88,2.64,4.28,4.33,35.73,25.59,36.71
101246294,13.8,8.11,11.93,1.97,2.13,2.45,10.77,10.24,10.16
101246295,9.57,15.93,9.74,80.01,137.5,149.37,68.35,62.25,69.08
101246296,0.3,1.04,0.77,0,0,0.1,0.58,0.19,0.38
101246297,1.46,8.73,2.31,8.72,11.97,11.31,0.82,1.28,0.81
101246298,0,0,0,0,0,0,0,0,0
101246299,0.82,1.55,1.28,0.31,0.51,0.63,0.58,0.33,0.55
101246300,0.38,0.77,0.58,0.75,0.34,0.45,0.44,0.47,0.53
101246301,73.7,61.61,68.82,21.79,24.33,18.58,31.87,57.85,50.62
101246302,30.24,20.02,26.84,8.02,8.92,6.09,16,22.75,12.16
101246303,11.47,10.43,11.28,10.03,8.76,8.7,30.62,30.85,29.5
101246304,149.9,160.59,155.13,25.94,30.84,34.13,63.75,66.3,36.64
101246305,17.17,15.16,15.11,4.35,4.09,6.14,3.85,3.47,2.3
101246306,31.17,17.89,29.86,0,1.55,1.85,31.38,40.48,45.51
101246309,5.58,4.98,6.36,9.51,9.94,9.12,16.76,14.98,15.91
101246310,11,13.87,11.69,8.29,8.42,7.29,10.39,11.51,12.06
101246311,16.25,21.49,20.9,97.47,110.34,95.69,29.15,22.54,31.35
101246312,0,0,0,0,0,0,0,0,0.05
101246315,0,0,0,1.48,0.06,0.84,2.8,0.89,1.57
101246316,0,0,0,0.01,0,0,0.06,0.09,0.06
101246317,289.31,227.15,261.74,222.62,215.37,201.68,266.58,318.16,298.65
101246318,0.44,0.74,0.55,1.11,1.82,1.4,3.57,4.68,4.42
101246319,2.47,2.77,2.76,1.18,0.53,1.18,1.77,1.82,3.41
101246320,0.07,0,0,0,0,0,0,0,0
101246321,136.09,240.99,148.9,186.26,200.75,194.19,48.81,56.36,64.44
101246324,148.4,531.98,273.1,246.74,320.24,295.91,150.64,214.98,155.62
101246325,5.32,4.49,5.52,3.99,3.62,4.97,4.27,3.29,5.33
101246326,28.82,22.3,27.96,16.82,12.09,13.3,76.47,89.21,97.59
101246327,3.35,5.58,4.57,3.59,5.07,4.58,6.44,4.72,5.76
101246328,4.49,3.65,4.1,11.71,10.48,8.35,17.63,17.22,14.69
101246329,14.92,15.99,14.8,18.03,15.36,16.05,20.89,21.75,22.67
101246330,0,0,0,0,0.03,0.12,0.06,0.06,0
101246331,20.65,16.76,16.39,11.67,13.07,12.79,21.75,20.97,21.52
101246333,7.35,8.84,7.76,5.58,4.35,4.27,3.22,2.84,1.83
